timestamp,road_segment_id,speed_kph,travel_time_min,utm_easting,utm_northing,synthetic
2026-01-02T17:00:00,synthetic_segment_000,42.96549423334668,0.9573963095057422,365043.6270000003,3511712.9158999994,True
2026-01-02T18:00:00,synthetic_segment_000,44.01528844107947,0.9345617641506822,365043.6270000003,3511712.9158999994,True
2026-01-02T19:00:00,synthetic_segment_000,44.82479736482211,0.9176841398814343,365043.6270000003,3511712.9158999994,True
2026-01-02T20:00:00,synthetic_segment_000,46.41591439755535,0.8862263331229963,365043.6270000003,3511712.9158999994,True
2026-01-02T21:00:00,synthetic_segment_000,48.4340145959916,0.8492999384465787,365043.6270000003,3511712.9158999994,True
2026-01-02T22:00:00,synthetic_segment_000,47.57437337376532,0.8646462937498213,365043.6270000003,3511712.9158999994,True
2026-01-02T23:00:00,synthetic_segment_000,48.392689118077705,0.8500252076243859,365043.6270000003,3511712.9158999994,True
2026-01-03T00:00:00,synthetic_segment_000,47.35948116202512,0.8685696001264512,365043.6270000003,3511712.9158999994,True
2026-01-03T01:00:00,synthetic_segment_000,47.880062603336526,0.8591259780898838,365043.6270000003,3511712.9158999994,True
2026-01-03T02:00:00,synthetic_segment_000,48.72660660904166,0.8442000885705715,365043.6270000003,3511712.9158999994,True
2026-01-03T03:00:00,synthetic_segment_000,45.36904723564277,0.9066755447044067,365043.6270000003,3511712.9158999994,True
2026-01-03T04:00:00,synthetic_segment_000,47.50557547871194,0.8658984803484733,365043.6270000003,3511712.9158999994,True
2026-01-03T05:00:00,synthetic_segment_000,46.87325548983892,0.8775794466423079,365043.6270000003,3511712.9158999994,True
2026-01-03T06:00:00,synthetic_segment_000,45.57690497231005,0.9025405661066206,365043.6270000003,3511712.9158999994,True
2026-01-03T07:00:00,synthetic_segment_000,45.35068228489978,0.9070427068038379,365043.6270000003,3511712.9158999994,True
2026-01-03T08:00:00,synthetic_segment_000,48.872661744433145,0.8416772106704798,365043.6270000003,3511712.9158999994,True
2026-01-03T09:00:00,synthetic_segment_000,46.42228124790493,0.8861047865232349,365043.6270000003,3511712.9158999994,True
2026-01-03T10:00:00,synthetic_segment_000,51.36203666286636,0.8008834596085259,365043.6270000003,3511712.9158999994,True
2026-01-03T11:00:00,synthetic_segment_000,47.6738600754696,0.8628419337133185,365043.6270000003,3511712.9158999994,True
2026-01-03T12:00:00,synthetic_segment_000,50.258013095213386,0.8184765588955225,365043.6270000003,3511712.9158999994,True
2026-01-03T13:00:00,synthetic_segment_000,50.864032460525394,0.8087248223392522,365043.6270000003,3511712.9158999994,True
2026-01-03T14:00:00,synthetic_segment_000,50.78096423438934,0.8100477459472768,365043.6270000003,3511712.9158999994,True
2026-01-03T15:00:00,synthetic_segment_000,49.34975590718559,0.8335402041797512,365043.6270000003,3511712.9158999994,True
2026-01-03T16:00:00,synthetic_segment_000,47.1404817278692,0.8726046936168148,365043.6270000003,3511712.9158999994,True
2026-01-03T17:00:00,synthetic_segment_000,43.08610072777929,0.954716368394298,365043.6270000003,3511712.9158999994,True
2026-01-03T18:00:00,synthetic_segment_000,42.32925274087314,0.9717867184406114,365043.6270000003,3511712.9158999994,True
2026-01-03T19:00:00,synthetic_segment_000,45.61520434200724,0.9017827763453633,365043.6270000003,3511712.9158999994,True
2026-01-03T20:00:00,synthetic_segment_000,45.1560721108398,0.9109518098502155,365043.6270000003,3511712.9158999994,True
2026-01-03T21:00:00,synthetic_segment_000,44.09946300201853,0.9327779255092862,365043.6270000003,3511712.9158999994,True
2026-01-03T22:00:00,synthetic_segment_000,44.58879000612212,0.9225414192546704,365043.6270000003,3511712.9158999994,True
2026-01-03T23:00:00,synthetic_segment_000,44.95142657599879,0.9150990023764862,365043.6270000003,3511712.9158999994,True
2026-01-04T00:00:00,synthetic_segment_000,47.43494387618331,0.8671878209125468,365043.6270000003,3511712.9158999994,True
2026-01-04T01:00:00,synthetic_segment_000,46.91580644129089,0.8767835136026392,365043.6270000003,3511712.9158999994,True
2026-01-04T02:00:00,synthetic_segment_000,48.092411856668114,0.8553325571961911,365043.6270000003,3511712.9158999994,True
2026-01-04T03:00:00,synthetic_segment_000,46.40437245385976,0.8864467600762671,365043.6270000003,3511712.9158999994,True
2026-01-04T04:00:00,synthetic_segment_000,47.54729634892984,0.8651386887116285,365043.6270000003,3511712.9158999994,True
2026-01-04T05:00:00,synthetic_segment_000,47.96901181083483,0.8575328959727525,365043.6270000003,3511712.9158999994,True
2026-01-04T06:00:00,synthetic_segment_000,45.30552484479284,0.907946784768882,365043.6270000003,3511712.9158999994,True
2026-01-04T07:00:00,synthetic_segment_000,45.75878315734482,0.8989532233331189,365043.6270000003,3511712.9158999994,True
2026-01-04T08:00:00,synthetic_segment_000,44.20191513089598,0.9306159132083412,365043.6270000003,3511712.9158999994,True
2026-01-04T09:00:00,synthetic_segment_000,46.38369181497301,0.8868419913444161,365043.6270000003,3511712.9158999994,True
2026-01-04T10:00:00,synthetic_segment_000,48.06012237692223,0.8559072174741026,365043.6270000003,3511712.9158999994,True
2026-01-04T11:00:00,synthetic_segment_000,47.567154564153505,0.8647775128028281,365043.6270000003,3511712.9158999994,True
2026-01-04T12:00:00,synthetic_segment_000,50.71897438597823,0.8110378041569497,365043.6270000003,3511712.9158999994,True
2026-01-04T13:00:00,synthetic_segment_000,48.763556854459644,0.8435604018359129,365043.6270000003,3511712.9158999994,True
2026-01-04T14:00:00,synthetic_segment_000,48.76721240551374,0.8434971692260503,365043.6270000003,3511712.9158999994,True
2026-01-04T15:00:00,synthetic_segment_000,47.92257697402112,0.8583638070506036,365043.6270000003,3511712.9158999994,True
2026-01-04T16:00:00,synthetic_segment_000,45.49703486938787,0.9041249772251324,365043.6270000003,3511712.9158999994,True
2026-01-04T17:00:00,synthetic_segment_000,43.81304477186514,0.9388757578772864,365043.6270000003,3511712.9158999994,True
2026-01-04T18:00:00,synthetic_segment_000,41.90850536037583,0.9815431321487594,365043.6270000003,3511712.9158999994,True
2026-01-04T19:00:00,synthetic_segment_000,42.30717546538493,0.972293828708853,365043.6270000003,3511712.9158999994,True
2026-01-04T20:00:00,synthetic_segment_000,44.27875376970327,0.9290009793193874,365043.6270000003,3511712.9158999994,True
2026-01-04T21:00:00,synthetic_segment_000,42.30118988534521,0.9724314074046211,365043.6270000003,3511712.9158999994,True
2026-01-04T22:00:00,synthetic_segment_000,42.957919523429815,0.9575651258590582,365043.6270000003,3511712.9158999994,True
2026-01-04T23:00:00,synthetic_segment_000,43.1617929391404,0.9530420961218669,365043.6270000003,3511712.9158999994,True
2026-01-05T00:00:00,synthetic_segment_000,43.73502127799274,0.9405507168644114,365043.6270000003,3511712.9158999994,True
2026-01-05T01:00:00,synthetic_segment_000,46.282215484192406,0.8887864417196264,365043.6270000003,3511712.9158999994,True
2026-01-05T02:00:00,synthetic_segment_000,44.217797859711425,0.9302816423740559,365043.6270000003,3511712.9158999994,True
2026-01-05T03:00:00,synthetic_segment_000,45.41239119229163,0.9058101662367138,365043.6270000003,3511712.9158999994,True
2026-01-05T04:00:00,synthetic_segment_000,48.47090737007805,0.8486535088156762,365043.6270000003,3511712.9158999994,True
2026-01-05T05:00:00,synthetic_segment_000,45.18496763368947,0.9103692614892238,365043.6270000003,3511712.9158999994,True
2026-01-05T06:00:00,synthetic_segment_000,46.08002011435185,0.8926863641338701,365043.6270000003,3511712.9158999994,True
2026-01-05T07:00:00,synthetic_segment_000,42.27784677855077,0.9729683214606327,365043.6270000003,3511712.9158999994,True
2026-01-05T08:00:00,synthetic_segment_000,43.964251046560406,0.9356466819264649,365043.6270000003,3511712.9158999994,True
2026-01-05T09:00:00,synthetic_segment_000,44.332658378756044,0.927871395928019,365043.6270000003,3511712.9158999994,True
2026-01-05T10:00:00,synthetic_segment_000,47.12512835182301,0.8728889883968896,365043.6270000003,3511712.9158999994,True
2026-01-05T11:00:00,synthetic_segment_000,50.13620953770754,0.8204650091100054,365043.6270000003,3511712.9158999994,True
2026-01-05T12:00:00,synthetic_segment_000,45.866672450931816,0.8968386721121443,365043.6270000003,3511712.9158999994,True
2026-01-05T13:00:00,synthetic_segment_000,49.38624409415673,0.8329243571685857,365043.6270000003,3511712.9158999994,True
2026-01-05T14:00:00,synthetic_segment_000,48.22199915090981,0.8530340164115793,365043.6270000003,3511712.9158999994,True
2026-01-05T15:00:00,synthetic_segment_000,45.12305824456017,0.9116182992772971,365043.6270000003,3511712.9158999994,True
2026-01-05T16:00:00,synthetic_segment_000,41.28877514414533,0.996275754644885,365043.6270000003,3511712.9158999994,True
2026-01-05T17:00:00,synthetic_segment_000,41.902092736734915,0.9816933458083333,365043.6270000003,3511712.9158999994,True
2026-01-05T18:00:00,synthetic_segment_000,40.306182799973044,1.0205631681679335,365043.6270000003,3511712.9158999994,True
2026-01-05T19:00:00,synthetic_segment_000,42.63295186787361,0.9648641206590709,365043.6270000003,3511712.9158999994,True
2026-01-05T20:00:00,synthetic_segment_000,43.66135367566387,0.9421376607025436,365043.6270000003,3511712.9158999994,True
2026-01-05T21:00:00,synthetic_segment_000,47.29013286914185,0.8698433080939411,365043.6270000003,3511712.9158999994,True
2026-01-05T22:00:00,synthetic_segment_000,44.33370427531774,0.9278495060923159,365043.6270000003,3511712.9158999994,True
2026-01-05T23:00:00,synthetic_segment_000,42.97785439621068,0.9571209682985755,365043.6270000003,3511712.9158999994,True
2026-01-06T00:00:00,synthetic_segment_000,45.11763037113856,0.9117279714541512,365043.6270000003,3511712.9158999994,True
2026-01-06T01:00:00,synthetic_segment_000,45.3234824781767,0.9075870468449309,365043.6270000003,3511712.9158999994,True
2026-01-06T02:00:00,synthetic_segment_000,47.569925930480885,0.8647271319112715,365043.6270000003,3511712.9158999994,True
2026-01-06T03:00:00,synthetic_segment_000,46.95852017548868,0.8759859863848081,365043.6270000003,3511712.9158999994,True
2026-01-06T04:00:00,synthetic_segment_000,46.279427528567126,0.8888399838071627,365043.6270000003,3511712.9158999994,True
2026-01-06T05:00:00,synthetic_segment_000,47.86235899366258,0.8594437566385521,365043.6270000003,3511712.9158999994,True
2026-01-06T06:00:00,synthetic_segment_000,42.23839477679289,0.9738771047638684,365043.6270000003,3511712.9158999994,True
2026-01-06T07:00:00,synthetic_segment_000,42.358345919368155,0.9711192616774862,365043.6270000003,3511712.9158999994,True
2026-01-06T08:00:00,synthetic_segment_000,42.30597005110626,0.9723215320533874,365043.6270000003,3511712.9158999994,True
2026-01-06T09:00:00,synthetic_segment_000,44.9547730334436,0.9150308819153515,365043.6270000003,3511712.9158999994,True
2026-01-06T10:00:00,synthetic_segment_000,44.98951178343132,0.914324338817242,365043.6270000003,3511712.9158999994,True
2026-01-06T11:00:00,synthetic_segment_000,49.49644101647252,0.8310699672610107,365043.6270000003,3511712.9158999994,True
2026-01-06T12:00:00,synthetic_segment_000,48.25922293445333,0.8523760457346521,365043.6270000003,3511712.9158999994,True
2026-01-06T13:00:00,synthetic_segment_000,45.85043164441884,0.897156343785556,365043.6270000003,3511712.9158999994,True
2026-01-06T14:00:00,synthetic_segment_000,45.86703091537744,0.8968316630520199,365043.6270000003,3511712.9158999994,True
2026-01-06T15:00:00,synthetic_segment_000,46.59002098621729,0.8829145113985957,365043.6270000003,3511712.9158999994,True
2026-01-06T16:00:00,synthetic_segment_000,45.20503745206559,0.9099650820711077,365043.6270000003,3511712.9158999994,True
2026-01-06T17:00:00,synthetic_segment_000,45.22958658073956,0.9094711830201248,365043.6270000003,3511712.9158999994,True
2026-01-06T18:00:00,synthetic_segment_000,46.33205435634752,0.8878303840947825,365043.6270000003,3511712.9158999994,True
2026-01-06T19:00:00,synthetic_segment_000,42.99154358419258,0.9568162058321898,365043.6270000003,3511712.9158999994,True
2026-01-06T20:00:00,synthetic_segment_000,41.97248114201679,0.9800470331004075,365043.6270000003,3511712.9158999994,True
2026-01-06T21:00:00,synthetic_segment_000,40.87738773190058,1.0063022100356656,365043.6270000003,3511712.9158999994,True
2026-01-06T22:00:00,synthetic_segment_000,45.382739221834925,0.9064020004174879,365043.6270000003,3511712.9158999994,True
2026-01-06T23:00:00,synthetic_segment_000,43.54798814965887,0.9445902638195374,365043.6270000003,3511712.9158999994,True
2026-01-07T00:00:00,synthetic_segment_000,44.3183933417928,0.9281700556663803,365043.6270000003,3511712.9158999994,True
2026-01-07T01:00:00,synthetic_segment_000,44.148062320481245,0.9317510996629389,365043.6270000003,3511712.9158999994,True
2026-01-07T02:00:00,synthetic_segment_000,45.26468731557557,0.9087659289086001,365043.6270000003,3511712.9158999994,True
2026-01-07T03:00:00,synthetic_segment_000,47.72079768489993,0.8619932526423908,365043.6270000003,3511712.9158999994,True
2026-01-07T04:00:00,synthetic_segment_000,46.326026992347664,0.8879458974949702,365043.6270000003,3511712.9158999994,True
2026-01-07T05:00:00,synthetic_segment_000,45.45773458609849,0.9049066344735078,365043.6270000003,3511712.9158999994,True
2026-01-07T06:00:00,synthetic_segment_000,42.97697380208929,0.9571405796165345,365043.6270000003,3511712.9158999994,True
2026-01-07T07:00:00,synthetic_segment_000,41.05406659746619,1.0019715225393815,365043.6270000003,3511712.9158999994,True
2026-01-07T08:00:00,synthetic_segment_000,43.618793781584536,0.94305692681633,365043.6270000003,3511712.9158999994,True
2026-01-07T09:00:00,synthetic_segment_000,46.119920891756514,0.8919140540513989,365043.6270000003,3511712.9158999994,True
2026-01-07T10:00:00,synthetic_segment_000,51.103628423201066,0.8049331698024998,365043.6270000003,3511712.9158999994,True
2026-01-07T11:00:00,synthetic_segment_000,49.25702957832514,0.8351093431179464,365043.6270000003,3511712.9158999994,True
2026-01-07T12:00:00,synthetic_segment_000,51.044212014996866,0.8058701269207728,365043.6270000003,3511712.9158999994,True
2026-01-07T13:00:00,synthetic_segment_000,48.25811761481663,0.852395568833102,365043.6270000003,3511712.9158999994,True
2026-01-07T14:00:00,synthetic_segment_000,46.308432443035535,0.888283266027131,365043.6270000003,3511712.9158999994,True
2026-01-07T15:00:00,synthetic_segment_000,45.1194227547143,0.9116917527673462,365043.6270000003,3511712.9158999994,True
2026-01-07T16:00:00,synthetic_segment_000,43.26431856310448,0.9507836245033573,365043.6270000003,3511712.9158999994,True
2026-01-07T17:00:00,synthetic_segment_000,46.282308565499804,0.8887846542244352,365043.6270000003,3511712.9158999994,True
2026-01-07T18:00:00,synthetic_segment_000,40.64342826962465,1.0120948789607667,365043.6270000003,3511712.9158999994,True
2026-01-07T19:00:00,synthetic_segment_000,44.6064379154253,0.9221764287273768,365043.6270000003,3511712.9158999994,True
2026-01-07T20:00:00,synthetic_segment_000,43.020279212430594,0.9561770952711648,365043.6270000003,3511712.9158999994,True
2026-01-07T21:00:00,synthetic_segment_000,47.15717114961652,0.8722958695844263,365043.6270000003,3511712.9158999994,True
2026-01-07T22:00:00,synthetic_segment_000,46.52729420433043,0.8841048317670664,365043.6270000003,3511712.9158999994,True
2026-01-07T23:00:00,synthetic_segment_000,45.65552697741322,0.9009863282368145,365043.6270000003,3511712.9158999994,True
2026-01-08T00:00:00,synthetic_segment_000,45.95122347945527,0.8951884737843327,365043.6270000003,3511712.9158999994,True
2026-01-08T01:00:00,synthetic_segment_000,45.0675568986117,0.91274097035341,365043.6270000003,3511712.9158999994,True
2026-01-08T02:00:00,synthetic_segment_000,47.30142517616821,0.869635649705991,365043.6270000003,3511712.9158999994,True
2026-01-08T03:00:00,synthetic_segment_000,46.0829502620375,0.8926296033824642,365043.6270000003,3511712.9158999994,True
2026-01-08T04:00:00,synthetic_segment_000,44.94290066765949,0.9152726015456485,365043.6270000003,3511712.9158999994,True
2026-01-08T05:00:00,synthetic_segment_000,44.54670356890816,0.9234130097071195,365043.6270000003,3511712.9158999994,True
2026-01-08T06:00:00,synthetic_segment_000,46.14891014531696,0.8913537824743323,365043.6270000003,3511712.9158999994,True
2026-01-08T07:00:00,synthetic_segment_000,47.813970487762106,0.8603135275206811,365043.6270000003,3511712.9158999994,True
2026-01-08T08:00:00,synthetic_segment_000,45.82241198680954,0.8977049402580008,365043.6270000003,3511712.9158999994,True
2026-01-08T09:00:00,synthetic_segment_000,47.08431220808442,0.8736456727519839,365043.6270000003,3511712.9158999994,True
2026-01-08T10:00:00,synthetic_segment_000,49.59162309919871,0.8294748799169875,365043.6270000003,3511712.9158999994,True
2026-01-08T11:00:00,synthetic_segment_000,52.398503029475535,0.7850416183064779,365043.6270000003,3511712.9158999994,True
2026-01-08T12:00:00,synthetic_segment_000,50.79304659588715,0.8098550563892967,365043.6270000003,3511712.9158999994,True
2026-01-08T13:00:00,synthetic_segment_000,49.49671307404211,0.831065399303637,365043.6270000003,3511712.9158999994,True
2026-01-08T14:00:00,synthetic_segment_000,51.399765557328124,0.8002955882982952,365043.6270000003,3511712.9158999994,True
2026-01-08T15:00:00,synthetic_segment_000,48.63658977901691,0.8457625380808066,365043.6270000003,3511712.9158999994,True
2026-01-08T16:00:00,synthetic_segment_000,48.29363120262821,0.8517687444645441,365043.6270000003,3511712.9158999994,True
2026-01-08T17:00:00,synthetic_segment_000,43.94394583722163,0.9360790168336222,365043.6270000003,3511712.9158999994,True
2026-01-08T18:00:00,synthetic_segment_000,40.99554757252526,1.0034017850920123,365043.6270000003,3511712.9158999994,True
2026-01-08T19:00:00,synthetic_segment_000,41.79255198325807,0.9842664221982634,365043.6270000003,3511712.9158999994,True
2026-01-08T20:00:00,synthetic_segment_000,48.526044410421434,0.8476892381168869,365043.6270000003,3511712.9158999994,True
2026-01-08T21:00:00,synthetic_segment_000,49.56717246006966,0.8298840457004868,365043.6270000003,3511712.9158999994,True
2026-01-08T22:00:00,synthetic_segment_000,46.549198847170935,0.8836887988158442,365043.6270000003,3511712.9158999994,True
2026-01-08T23:00:00,synthetic_segment_000,46.25326913310412,0.889342664552449,365043.6270000003,3511712.9158999994,True
2026-01-09T00:00:00,synthetic_segment_000,49.55737476470117,0.8300481171653201,365043.6270000003,3511712.9158999994,True
2026-01-09T01:00:00,synthetic_segment_000,45.23511365389996,0.9093600588654627,365043.6270000003,3511712.9158999994,True
2026-01-09T02:00:00,synthetic_segment_000,45.89441239131382,0.8962965962907012,365043.6270000003,3511712.9158999994,True
2026-01-09T03:00:00,synthetic_segment_000,48.923442897245906,0.8408035734830104,365043.6270000003,3511712.9158999994,True
2026-01-09T04:00:00,synthetic_segment_000,47.29338071125822,0.8697835721713196,365043.6270000003,3511712.9158999994,True
2026-01-09T05:00:00,synthetic_segment_000,47.64688579013447,0.8633304135821103,365043.6270000003,3511712.9158999994,True
2026-01-09T06:00:00,synthetic_segment_000,46.408916134318,0.8863599722096992,365043.6270000003,3511712.9158999994,True
2026-01-09T07:00:00,synthetic_segment_000,46.46349526290131,0.8853187945148098,365043.6270000003,3511712.9158999994,True
2026-01-09T08:00:00,synthetic_segment_000,48.800668138146676,0.8429189022299841,365043.6270000003,3511712.9158999994,True
2026-01-09T09:00:00,synthetic_segment_000,48.21745820129627,0.8531143521370959,365043.6270000003,3511712.9158999994,True
2026-01-09T10:00:00,synthetic_segment_000,50.95610996990345,0.807263459463295,365043.6270000003,3511712.9158999994,True
2026-01-09T11:00:00,synthetic_segment_000,47.23274105714596,0.8709002419598713,365043.6270000003,3511712.9158999994,True
2026-01-09T12:00:00,synthetic_segment_000,51.00017523145303,0.8065659662621595,365043.6270000003,3511712.9158999994,True
2026-01-09T13:00:00,synthetic_segment_000,49.38430506118891,0.832957061238963,365043.6270000003,3511712.9158999994,True
2026-01-09T14:00:00,synthetic_segment_000,47.941875991763375,0.8580182724214533,365043.6270000003,3511712.9158999994,True
2026-01-09T15:00:00,synthetic_segment_000,46.92659953630616,0.8765818538219681,365043.6270000003,3511712.9158999994,True
2026-01-09T16:00:00,synthetic_segment_000,45.56369686930574,0.9028021965181497,365043.6270000003,3511712.9158999994,True
2026-01-09T17:00:00,synthetic_segment_000,45.732965670224914,0.8994607065659396,365043.6270000003,3511712.9158999994,True
2026-01-09T18:00:00,synthetic_segment_000,41.28781886966846,0.9962988295638846,365043.6270000003,3511712.9158999994,True
2026-01-09T19:00:00,synthetic_segment_000,44.67420231086607,0.9207776185651361,365043.6270000003,3511712.9158999994,True
2026-01-09T20:00:00,synthetic_segment_000,45.18591284494581,0.9103502181365678,365043.6270000003,3511712.9158999994,True
2026-01-09T21:00:00,synthetic_segment_000,46.335586319448836,0.8877627085907923,365043.6270000003,3511712.9158999994,True
2026-01-09T22:00:00,synthetic_segment_000,48.93790735769268,0.8405550591780717,365043.6270000003,3511712.9158999994,True
2026-01-09T23:00:00,synthetic_segment_000,48.14629239745876,0.8543753540878578,365043.6270000003,3511712.9158999994,True
2026-01-10T00:00:00,synthetic_segment_000,49.58166447844437,0.8296414823463583,365043.6270000003,3511712.9158999994,True
2026-01-10T01:00:00,synthetic_segment_000,47.10371871694172,0.873285734875565,365043.6270000003,3511712.9158999994,True
2026-01-10T02:00:00,synthetic_segment_000,46.40395264340047,0.886454779643573,365043.6270000003,3511712.9158999994,True
2026-01-10T03:00:00,synthetic_segment_000,47.52731699084932,0.8655023725201297,365043.6270000003,3511712.9158999994,True
2026-01-10T04:00:00,synthetic_segment_000,48.48936949206186,0.8483303875879542,365043.6270000003,3511712.9158999994,True
2026-01-10T05:00:00,synthetic_segment_000,48.00541101214531,0.8568826877597039,365043.6270000003,3511712.9158999994,True
2026-01-10T06:00:00,synthetic_segment_000,44.797262080327506,0.9182482076992958,365043.6270000003,3511712.9158999994,True
2026-01-10T07:00:00,synthetic_segment_000,45.990538342395254,0.8944232248131146,365043.6270000003,3511712.9158999994,True
2026-01-10T08:00:00,synthetic_segment_000,46.655914027516026,0.8816675543176878,365043.6270000003,3511712.9158999994,True
2026-01-10T09:00:00,synthetic_segment_000,52.34306526605246,0.7858730742269848,365043.6270000003,3511712.9158999994,True
2026-01-10T10:00:00,synthetic_segment_000,52.95202761207419,0.7768353256734725,365043.6270000003,3511712.9158999994,True
2026-01-10T11:00:00,synthetic_segment_000,49.125706312319316,0.8373417646878877,365043.6270000003,3511712.9158999994,True
2026-01-10T12:00:00,synthetic_segment_000,50.34114101497744,0.8171250151612162,365043.6270000003,3511712.9158999994,True
2026-01-10T13:00:00,synthetic_segment_000,48.018191093376885,0.8566546277244101,365043.6270000003,3511712.9158999994,True
2026-01-10T14:00:00,synthetic_segment_000,48.72133788007449,0.8442913804286005,365043.6270000003,3511712.9158999994,True
2026-01-10T15:00:00,synthetic_segment_000,48.65741814883119,0.8454004996581281,365043.6270000003,3511712.9158999994,True
2026-01-10T16:00:00,synthetic_segment_000,47.862367902823756,0.8594435966606137,365043.6270000003,3511712.9158999994,True
2026-01-10T17:00:00,synthetic_segment_000,42.420472888162735,0.9696970074695919,365043.6270000003,3511712.9158999994,True
2026-01-10T18:00:00,synthetic_segment_000,41.99361210791749,0.9795538785609907,365043.6270000003,3511712.9158999994,True
2026-01-10T19:00:00,synthetic_segment_000,40.355990747764594,1.0193035743367278,365043.6270000003,3511712.9158999994,True
